X1_Sector,X2_Capital_Inicial,X3_Antiguedad,X4_Digitalizacion,X5_Costos_Op,X6_Activos_Fijos,X7_Credito,X8_Competencia,X9_Capacidad,X10_Marketing,Y_Rentabilidad,X11_Ingresos_Totales
81_Servicios,90484.1639,7,0.812636933,41251.22946,49549.03556,0,4,58.15333816,686.5679428,28.42194759,58590.30247
72_Restaurantes,1009203.893,2,0.302087457,83231.75875,740341.7938,0,4,99.90969262,3635.769145,18.07289469,106030.2662
46_Comercio,1018402.849,2,0.332073812,205899.0608,546334.7557,1,4,76.65124078,3743.555068,25.78351081,282474.4448
81_Servicios,442634.382,12,0.794101092,48607.88662,239481.137,1,8,83.11235235,4874.572402,13.90174804,62117.93829
81_Servicios,186339.9716,18,0.749579143,31010.14988,130559.6104,1,7,64.45670345,1812.936527,16.62963228,39370.20706
72_Restaurantes,529657.0497,13,0.451014374,184769.4219,396222.1728,1,8,42.29674281,4897.173054,10.77535526,212571.9811
46_Comercio,557371.755,18,0.879024401,320748.0343,379201.4067,0,6,67.13345423,11539.0333,19.22600836,411378.7878
72_Restaurantes,1911343.279,12,0.588574208,172674.5255,1155295.725,0,10,50.51932011,10368.92662,4.894634255,192463.8539
72_Restaurantes,638780.002,12,0.837331812,175632.0214,321456.4331,0,9,77.23754338,8864.504733,9.775894136,204486.9543
46_Comercio,334625.2441,7,0.386690029,152353.137,188326.5811,0,7,67.23917187,4998.384392,17.37713752,190445.4974
72_Restaurantes,752564.6356,12,0.52289444,256873.7043,545926.0102,1,10,79.32368105,17153.31039,4.833424324,287944.5989
46_Comercio,752374.6348,21,0.536687521,251352.4211,411425.5557,1,10,46.45959012,17145.42349,6.051234494,285791.7751
81_Servicios,327631.0489,12,0.866385328,36875.82629,257258.9586,1,10,41.30377793,844.3320859,11.61245242,42675.87393
72_Restaurantes,1296608.199,2,0.160383209,236182.8136,949415.3444,0,10,90.27053138,8422.691839,25.70578056,329238.9466
81_Servicios,148065.7841,13,0.730308947,18841.44615,100040.2485,0,3,87.26791875,1308.161676,17.45930281,24411.72478
72_Restaurantes,1499074.525,22,0.149993171,199999.4362,1092629.039,0,6,73.44569799,13856.61251,20.76568994,269903.3393
46_Comercio,992137.1501,16,0.767502291,265070.2186,561407.2461,0,7,75.24597153,14112.37625,8.192515318,304095.6801
81_Servicios,170051.8205,9,0.449472523,15419.34841,97578.72608,0,10,87.38229457,1136.322878,12.08407029,18831.25316
46_Comercio,790594.6583,11,0.475431929,546903.0988,548879.0384,0,7,51.12706832,43298.27946,9.240147878,650289.0479
72_Restaurantes,2376218.848,6,0.429205971,161457.6641,1421944.056,1,3,80.50453811,4493.162207,9.528616166,183429.0792
72_Restaurantes,1084705.307,20,0.692976657,112122.3566,561342.291,0,2,45.97320767,4233.554187,10.41540091,129883.8327
46_Comercio,964402.3788,25,0.353508442,219774.0906,511239.385,0,9,68.27053541,22218.07918,19.36423851,300105.2701
72_Restaurantes,1300458.511,24,0.541545984,71404.58148,658671.3895,0,6,72.02586556,4807.074079,10.05542649,84731.79936
46_Comercio,787978.5939,21,0.176459558,497514.6255,468470.6399,1,1,80.67864,9722.719989,15.78198114,602290.7596
72_Restaurantes,881149.5768,4,0.334811072,184809.0312,485895.3431,0,7,59.9204222,12424.3855,11.29230629,222340.8235
46_Comercio,597883.3882,9,0.328289109,312938.6645,436982.1569,0,3,87.54057471,3614.334603,9.588891038,350126.2209
72_Restaurantes,1365075.185,25,0.64199166,134220.73,985408.8676,1,9,74.78374245,7232.442625,5.865306316,150266.7795
81_Servicios,172633.5471,21,0.714779777,57872.82658,116781.6198,0,5,42.62044072,1674.801038,26.50129139,81018.60393
72_Restaurantes,1197841.98,19,0.427932906,64066.24857,707344.1765,1,10,43.45753838,4277.013561,16.51942583,81867.2641
72_Restaurantes,1017043.764,2,0.87571442,347533.2938,564249.66,0,10,96.30342892,13910.49944,15.54505167,427972.31
81_Servicios,268852.2829,9,0.40647546,80242.69184,144823.9875,0,7,65.49988756,6703.753361,10.23645648,96861.64538
46_Comercio,483510.343,9,0.580112387,233898.5093,289611.3553,0,8,70.75043861,18374.04013,9.069769102,277435.2896
46_Comercio,522033.7886,18,0.473793076,439295.1923,295080.2359,0,4,59.11188812,5303.840105,12.7473737,509553.7536
72_Restaurantes,952250.1897,4,0.439472839,362709.4532,526693.8026,0,5,63.39954177,13874.86289,8.127871518,409900.5022
46_Comercio,1085617.787,5,0.553556686,178476.2678,739001.1921,1,5,48.49434948,12787.30504,4.624182532,200536.7586
72_Restaurantes,1300925.907,18,0.261891059,76109.216,934812.592,0,3,52.11174368,5838.910512,5.62783146,86835.05718
81_Servicios,522872.7234,15,0.710685769,76599.33585,402492.0447,0,2,58.78438061,2321.739137,9.678065916,87377.52993
46_Comercio,460692.7483,3,0.727604482,255077.2254,241320.4838,1,7,79.61957813,13054.06555,22.96136084,348047.8029
46_Comercio,739731.8483,18,0.868816749,293561.3769,417857.4657,1,1,93.11474458,28025.42919,10.55738333,359545.3914
46_Comercio,1132755.147,12,0.686897463,274524.6067,629971.7645,0,1,46.6079163,24493.85035,19.5107041,371500.898
72_Restaurantes,970693.4805,11,0.697847882,206216.9462,720511.8616,1,10,78.28891274,3441.99687,24.27829278,276880.8982
46_Comercio,681917.418,4,0.618257844,197008.602,342734.2498,0,7,51.93580733,18344.94176,9.817316127,238797.0002
46_Comercio,1101948.82,15,0.304787963,324657.9979,702733.6449,0,7,65.02778135,21940.46711,5.934595365,368465.3953
46_Comercio,357357.2431,8,0.10853783,151753.0314,254826.4119,0,10,68.16530812,7002.029859,21.45199033,202112.1374
46_Comercio,549749.3826,13,0.84159078,280986.0938,406855.8493,0,10,64.54006846,25615.63571,12.91242191,352061.3804
72_Restaurantes,1195328.522,23,0.417285422,98591.51995,776449.8421,0,5,42.18603238,7954.922433,8.606171926,116579.4722
72_Restaurantes,1165373.969,13,0.62080018,151147.9068,719171.303,0,10,42.80511839,11004.10733,19.49528208,201419.2688
46_Comercio,672950.2787,13,0.559659603,245032.1586,460623.2332,1,6,51.86040629,6210.783824,16.44380342,300687.3849
81_Servicios,395320.2048,8,0.863798727,28729.65007,286428.5051,0,5,88.41411341,2850.136099,13.59429952,36548.26706
72_Restaurantes,1042787.343,1,0.890443699,220956.0683,820749.9634,0,5,83.10138336,5934.7475,23.1562714,295262.6323
72_Restaurantes,1655077.524,12,0.785288124,83930.23266,1276371.519,1,5,66.56212229,7477.705253,6.512829187,97775.91633
81_Servicios,225512.5327,19,0.357152804,22570.87312,139861.3921,0,4,49.43511055,1108.27342,13.79117979,27467.19707
46_Comercio,702986.7513,3,0.656206721,277377.8591,410337.0962,0,7,76.12596913,24950.83883,7.875452161,328173.8744
46_Comercio,892115.9634,9,0.157161104,98971.38356,694399.4044,0,7,57.5742042,8580.01073,11.01632601,120866.4348
46_Comercio,1497297.994,23,0.551042713,92621.95715,1119179.459,0,1,96.07418188,3628.487183,25.10593425,128515.4483
72_Restaurantes,2021552.637,18,0.877525087,91719.56997,1281831.251,1,2,98.54140784,5115.493288,23.10836345,125937.0558
81_Servicios,242515.7991,2,0.642806508,27183.72492,158451.4582,1,10,88.16429264,2043.827027,15.65037635,34650.48293
46_Comercio,500265.9604,23,0.716385162,176586.8842,340865.6472,0,3,84.89806736,2569.818365,17.67356076,217617.4559
72_Restaurantes,1976557.07,11,0.895492198,164664.9255,1404711.242,1,10,96.96959436,4347.944813,13.24781213,194822.6027
46_Comercio,466825.0555,22,0.447349274,234463.6168,240812.4109,0,3,63.31886339,22344.75076,10.9254269,288307.1551
46_Comercio,622574.0108,19,0.621191323,236163.5144,361303.8493,1,3,69.59742189,6347.489308,11.08820785,272754.6007
81_Servicios,297836.6844,5,0.780504858,61486.99005,154655.3696,0,9,99.13635208,1516.356882,11.61330666,71281.48429
81_Servicios,219010.2776,9,0.531031182,8401.395891,114194.6319,0,1,78.82935771,300.8877907,12.48152947,9943.368102
46_Comercio,604565.3108,1,0.823466278,90069.96866,457672.7686,1,4,94.78419175,9024.306524,15.91342247,117847.9112
72_Restaurantes,2096578.919,22,0.110119206,58391.70026,1502368.441,0,10,62.13482345,5037.572158,10.99766254,71266.97369
72_Restaurantes,1473472.91,12,0.383043125,41523.02951,1098054.94,0,9,75.79303164,3261.054844,11.21143077,50439.02018
46_Comercio,687483.1216,14,0.847629585,189342.7586,431610.9999,0,9,46.93144074,18023.95458,12.23145072,236265.3991
81_Servicios,137371.2758,12,0.296803759,38834.63369,92250.82042,0,4,99.05207248,3109.372648,5.356557645,44317.92134
81_Servicios,296025.0387,23,0.894731568,22721.22698,200679.3202,0,3,51.30604999,1427.086511,24.96302896,32181.88735
72_Restaurantes,1551347.004,13,0.2602762,32241.72589,1182470.05,0,10,90.92714877,1804.843292,24.65242824,45186.02045
46_Comercio,1477593.455,17,0.281719797,99685.43644,924560.412,0,8,95.57365943,5643.490437,19.27792713,130483.4268
81_Servicios,121146.8412,2,0.125330583,23297.08083,87128.59702,1,7,76.21151707,2136.017125,17.2970882,30752.36095
81_Servicios,258137.1931,22,0.213313362,44477.68328,201170.2817,1,10,45.19886418,1530.801884,25.76780882,61979.15545
72_Restaurantes,2348542.964,12,0.484826927,80379.54722,1507721.319,0,5,40.93903913,6653.060185,19.70922598,108396.7722
81_Servicios,183285.7346,15,0.609680553,84757.81064,102399.1811,1,10,67.20768137,3445.497833,20.98988719,111635.4671
72_Restaurantes,1015708.895,8,0.392792239,181708.1798,579762.5465,1,5,65.7626068,12410.84371,5.249784959,204874.4938
81_Servicios,308074.8796,21,0.746492332,18572.78705,219983.071,0,9,53.40047601,761.1631977,20.39335171,24286.85375
46_Comercio,1246250.094,17,0.631038714,215156.8441,929426.6519,1,9,95.34346623,10538.87619,19.24684062,279488.4089
46_Comercio,398815.1481,3,0.773212579,101518.1042,294848.8136,0,1,94.38444574,6759.210634,5.809404741,114955.5479
46_Comercio,610650.4549,12,0.345946026,93578.6389,400435.2229,0,10,42.41001802,7761.512038,15.86449375,120448.7326
72_Restaurantes,2421483.588,13,0.37059618,283535.7827,1432023.009,0,6,90.73066831,15136.02279,17.29129953,361112.9226
81_Servicios,376525.1801,21,0.266359071,22617.75177,286323.3702,0,2,68.10050007,2168.134857,13.72635949,28729.38533
81_Servicios,359085.4476,9,0.473271803,20438.88429,253205.1198,0,2,89.00392374,2164.222449,17.15774869,27284.5153
46_Comercio,966369.2053,21,0.420257186,202129.8469,647682.2693,0,6,81.19116752,2502.464744,13.29428189,236007.8621
81_Servicios,194359.6807,19,0.872932741,27561.59273,152510.6423,0,1,75.88625966,1127.490588,25.48085095,38498.94113
46_Comercio,707825.8476,17,0.12134141,362859.7769,506340.0516,0,3,91.84850055,26249.78317,8.706594495,426218.6933
46_Comercio,911424.2194,14,0.561573848,537055.7198,574434.5096,1,7,97.10728639,48755.35503,13.86575384,680114.0092
72_Restaurantes,1098412.891,2,0.766203294,127492.8236,580332.4766,0,5,92.01115945,3013.567335,27.60414053,180267.7555
81_Servicios,252296.2669,24,0.699194639,11286.55674,145672.184,0,1,85.33877352,933.6296447,11.74557462,13846.54235
72_Restaurantes,1079507.911,7,0.550037908,97378.83944,756014.4143,1,5,74.05246949,7963.925643,12.73382368,120714.3128
72_Restaurantes,3695459.405,3,0.77401309,277890.8262,2826401.142,0,5,61.40942275,10775.64804,20.52514864,363217.3817
72_Restaurantes,888091.433,23,0.686250447,123518.1196,486895.598,1,3,87.8581219,5666.638002,9.471848529,142701.1991
81_Servicios,377325.712,20,0.469269602,42786.06266,204341.4867,1,6,93.31500654,545.7207515,14.85522015,50891.88496
46_Comercio,888259.2262,16,0.807260237,63832.2403,649340.3181,0,5,46.36563026,2996.738157,18.7127564,82213.36522
72_Restaurantes,1336535.542,6,0.639921941,206408.5903,955372.7063,0,6,88.00638404,12360.36719,15.65813464,259383.5891
81_Servicios,84660.30993,3,0.81438883,27857.77998,54129.68202,0,4,58.97494319,467.2109677,28.53624109,39635.46192
46_Comercio,650552.3565,25,0.368270591,52755.82992,494964.3567,0,3,69.15133663,3476.308399,22.39560494,72459.99183
46_Comercio,915273.1066,18,0.852249441,87454.71886,552327.8848,1,9,75.39477957,1984.366375,9.593131481,98929.5246
81_Servicios,231268.8571,24,0.393570425,39214.23893,167406.7137,1,6,73.0118521,1268.255627,9.718242469,44840.17111
46_Comercio,783010.6711,7,0.155339352,209685.2851,528122.1559,0,5,90.90446793,6887.462913,12.81069455,248393.7071
46_Comercio,942274.8103,23,0.254526201,139445.6353,713089.4001,0,1,96.68768807,7523.197093,20.25097943,184289.2004
72_Restaurantes,595203.9149,24,0.197880827,110043.2619,355659.8212,0,7,59.42118175,2334.588777,20.01023997,140490.296
72_Restaurantes,1283205.443,22,0.868784654,260863.1976,958128.1289,0,8,73.76054434,10543.40975,12.79367705,311223.5423
46_Comercio,650575.6315,11,0.256944486,96866.82258,369267.2456,0,1,52.60445171,9204.677185,16.97738558,127762.1772
46_Comercio,750700.8512,7,0.632106288,262831.87,457613.6381,1,6,57.16022901,8143.382708,23.8313663,355757.0085
46_Comercio,859219.8117,25,0.318967934,266373.1487,673586.9168,0,1,75.74646609,20326.81619,20.76074841,361815.589
81_Servicios,235564.2676,8,0.260153555,52071.67872,174841.5211,1,10,52.40831832,3220.784556,7.613113256,59848.82187
46_Comercio,762764.979,4,0.37688879,255377.1361,394604.0728,0,2,54.11259555,17056.22517,19.31658126,337657.186
72_Restaurantes,857136.5483,15,0.211579606,100117.1736,668723.1419,0,5,54.70844786,6971.555539,17.46051445,129742.4238
46_Comercio,739972.2406,19,0.802813767,241894.8771,540005.0613,1,2,47.01594294,9945.239474,16.99002857,303385.3792
81_Servicios,256054.7051,7,0.333023737,43442.7029,157571.8587,1,4,92.54109756,2557.844956,18.08822187,56158.64886
72_Restaurantes,1883063.428,23,0.684836429,80839.76678,1116802.71,0,2,86.12898655,1315.747981,24.05119577,108172.2294
46_Comercio,451814.8634,6,0.284587421,213505.8614,289075.7743,0,8,40.54004235,14295.97504,21.71600115,290994.1237
46_Comercio,409301.8393,10,0.694639338,696464.4246,228877.2591,0,4,78.11476561,52787.46143,13.95816336,870799.5032
81_Servicios,213230.3501,17,0.750136655,25087.79602,154310.0362,1,1,47.78666627,1730.880391,24.16972636,35366.71453
81_Servicios,282943.6311,13,0.307298038,21969.81254,197163.4178,0,4,93.41019978,1077.119053,16.89612726,27732.68061
72_Restaurantes,1036879.627,20,0.436076147,153736.5691,585582.0056,0,9,69.66428184,8743.010366,21.99727016,208299.8631
46_Comercio,936279.3782,23,0.886063138,331837.7784,604325.135,0,5,43.15410753,33431.90134,15.41355961,431830.0641
46_Comercio,1289476.413,14,0.434111205,78671.32101,737300.9999,0,1,91.84052101,7039.422995,19.90646844,107013.316
46_Comercio,561854.2536,22,0.467045563,300033.2223,404615.191,0,1,46.01112426,11212.67773,7.016507805,334732.4268
81_Servicios,249040.9668,7,0.896711628,25504.38696,155159.888,0,5,64.21922997,1712.417888,21.29788369,34582.04954
81_Servicios,146190.7762,5,0.634735255,25459.89381,86845.23356,0,5,57.65510643,862.518711,13.84113142,30551.01925
72_Restaurantes,2358384.7,4,0.620747786,302058.9139,1639347.814,0,6,55.76544238,16094.79747,8.959285711,349463.1098
46_Comercio,307958.3018,19,0.18927514,145371.6283,178128.1952,0,5,79.63397721,10497.93476,3.749090861,161940.8735
72_Restaurantes,1249747.538,10,0.107366101,168814.7271,960434.0638,0,7,99.90789159,15144.72207,5.454806036,194573.0305
72_Restaurantes,1944695.807,19,0.425379074,86321.8374,1410651.99,0,9,72.43943348,1184.158311,15.28395495,103293.2966
72_Restaurantes,776567.4914,7,0.806324544,166313.9686,536413.3552,0,8,97.24137769,3789.99301,22.98887356,220882.3186
72_Restaurantes,2554175.587,16,0.305123045,221108.049,1919401.513,0,5,43.2617491,7700.8487,16.06821214,272612.92
81_Servicios,152844.2554,10,0.376842942,18730.65013,96856.52872,0,9,42.80712549,1756.793512,20.14916094,25657.1426
72_Restaurantes,1209427.381,11,0.366090396,85798.82447,670265.2505,1,8,54.77407549,6126.30732,8.656160473,100636.3782
46_Comercio,462007.1992,3,0.259718914,123854.1169,284453.5766,1,2,84.8980167,10392.34699,10.65496307,150256.2073
81_Servicios,333535.1635,13,0.758511334,50022.62842,197911.5319,1,6,42.98071908,3252.946293,16.06450803,63472.04676
46_Comercio,820899.0588,5,0.385549838,75241.76952,454377.5612,1,6,53.32198577,4162.240214,12.83264575,91093.74768
72_Restaurantes,665722.7488,22,0.684165577,171205.4477,483097.0156,1,2,42.52264971,11372.64156,22.21568603,234723.5323
72_Restaurantes,2653116.021,5,0.609056325,89909.21076,1342045.436,0,6,81.3092667,3016.107092,24.86231954,123673.3917
46_Comercio,889812.7987,2,0.830229908,231109.8972,448905.1507,0,8,43.13599814,10514.05744,10.15960023,268947.9958
46_Comercio,390624.4329,24,0.550250089,408131.3551,262786.4562,0,8,51.66774926,20050.31715,9.893758895,475196.4647
46_Comercio,661995.5042,9,0.482477615,450987.4205,359229.4279,1,7,91.84743282,36417.146,8.80691642,534475.3652
72_Restaurantes,495737.7014,5,0.146051039,174884.1061,334996.3667,1,2,52.10260934,9128.234428,16.33535531,219940.3837
72_Restaurantes,2216960.645,12,0.533032538,25119.50151,1152978.472,0,8,86.30222332,399.7950792,13.03430931,29344.09694
46_Comercio,850192.8027,17,0.738832732,414692.3322,531651.2893,1,10,66.06421433,13404.82226,22.74829148,554158.8175
72_Restaurantes,1324456.579,20,0.536571896,136688.6711,1017292.8,1,2,77.18127735,12097.21319,12.65374,170340.3034
46_Comercio,817610.7103,10,0.737558204,181257.6325,474074.2597,1,7,40.09143363,14039.13363,8.383618634,213167.9545
81_Servicios,323995.7658,19,0.331297019,22572.21249,169455.5565,0,3,83.8016272,2438.952646,19.44011037,31046.67254
46_Comercio,941411.4819,13,0.463094896,232606.6128,647266.0932,0,7,50.27375162,5420.081634,20.66363582,300022.1864
72_Restaurantes,1936279.897,24,0.123701018,71458.92195,1238010.948,1,7,83.69373957,7171.017529,20.21451647,98551.68634
72_Restaurantes,1027771.581,3,0.851224196,133137.0699,688976.8321,1,6,95.21430749,10605.00076,15.8729612,170863.1051
81_Servicios,252115.3439,19,0.50021729,12629.46708,152347.2886,0,10,57.37090837,654.6642056,25.25730542,17773.15009
46_Comercio,689810.2093,17,0.100148156,241992.1289,527363.0773,1,4,67.22593835,5872.417846,10.59089035,277225.1594
46_Comercio,631014.3487,19,0.732618451,241263.6345,389412.2344,0,8,82.30361642,12737.21558,14.67478449,297685.5653
81_Servicios,185425.5151,17,0.144892616,13657.71145,138288.7245,1,1,45.69649988,1094.994198,17.29234777,17837.17135
81_Servicios,270309.2261,21,0.654875744,41211.74975,153797.0297,0,3,84.6495241,3805.427661,7.437784368,48634.50718
46_Comercio,645018.8977,20,0.473885831,315004.6642,325339.2841,1,1,85.87298416,23098.29162,10.74542056,378807.4045
46_Comercio,573499.0267,12,0.101449627,181068.7768,291647.9795,0,3,90.0804473,5551.356722,24.34280589,246665.4172
72_Restaurantes,2035800.888,1,0.313534715,250536.0184,1591686.854,1,5,91.20847206,10081.28068,18.09590777,318198.1413
46_Comercio,530102.8989,14,0.279960035,168776.6276,272780.563,0,8,84.98492995,4452.475618,13.18594676,199540.3933
72_Restaurantes,2191385.709,25,0.390020188,120183.3484,1381243.227,0,10,77.48014392,11178.8455,17.59009221,159400.9718
46_Comercio,839739.8296,16,0.398021962,139698.0202,491531.9243,0,2,87.99962152,14394.82845,20.66675187,194234.8918
46_Comercio,1171038.705,20,0.307641799,219585.4405,650035.5692,0,5,69.97166709,6722.195004,13.94072477,262967.164
72_Restaurantes,998116.0374,7,0.388340547,304579.1104,767831.7151,0,2,71.11638581,13641.68351,9.038782732,349842.2772
46_Comercio,1248874.606,14,0.858296135,126329.8231,655119.3529,0,10,48.40411044,4663.079974,14.01780415,152348.8692
81_Servicios,239832.5302,14,0.638168675,42314.31286,121072.4174,0,3,59.01737489,986.1578666,17.31669486,52369.06127
81_Servicios,257267.4866,2,0.667709031,18461.79668,172610.0207,1,9,78.02250721,1298.632321,19.77443194,24631.08642
46_Comercio,802578.6567,7,0.706726913,200646.454,551127.9255,0,6,54.76655423,17377.80319,14.87529297,256123.3568
72_Restaurantes,1104060.433,23,0.619135004,104886.7736,680767.3031,0,6,91.91922886,3738.997172,19.93089541,135665.025
81_Servicios,241393.6678,24,0.818543072,44093.45047,159825.5263,0,5,67.50714023,4067.095953,7.787551031,52227.8141
72_Restaurantes,1707913.31,17,0.537979364,107532.7872,1073424.348,0,3,67.58097849,1865.796255,19.53196089,135952.8388
81_Servicios,396626.3059,12,0.575931173,25059.17063,218642.7257,0,4,96.22299739,1533.372483,5.454009817,28126.56895
81_Servicios,147622.4807,25,0.760398189,35744.44285,111779.2936,1,9,50.88418479,2673.414654,23.20492058,50026.45716
72_Restaurantes,905760.8083,8,0.351962418,135565.8365,701705.4733,1,4,51.05416606,8946.592673,4.478878756,151288.4556
46_Comercio,516169.7664,6,0.441706025,410435.1369,377334.0949,0,8,59.7882246,12194.56243,11.92132994,479832.0627
81_Servicios,378878.5033,2,0.609512071,66659.40999,229165.0574,0,9,44.94087918,4273.723453,15.7659465,84209.56905
46_Comercio,553325.3513,12,0.576160145,129037.5936,398664.3894,0,9,95.10816401,10755.58085,11.3984003,157777.2578
72_Restaurantes,1554047.269,17,0.641597991,78922.49493,941799.4631,0,6,48.47062897,7675.547777,10.52438805,96783.96249
81_Servicios,168280.8951,24,0.102320718,36325.17896,116441.193,0,9,70.09118264,2337.092832,12.21241959,44040.70783
81_Servicios,534486.6472,7,0.431778379,46368.04053,345324.1686,0,10,42.26737111,3160.351269,11.00073611,55650.33871
46_Comercio,840458.0895,16,0.649259434,174219.3359,618445.1133,0,2,87.02891468,7581.182656,9.171361626,200157.7055
46_Comercio,513285.3348,25,0.386515825,62445.31501,352289.9591,0,6,75.96485243,5555.732368,18.2656592,83197.64584
72_Restaurantes,1442345.324,3,0.403707301,305894.4886,1095376.789,0,7,98.90760488,31809.79408,15.69994617,400597.9443
72_Restaurantes,1611387.688,14,0.388545444,117651.4886,1171444.039,0,6,74.06474457,2172.0257,15.15799004,141231.348
46_Comercio,918681.176,1,0.581087686,445336.5533,474072.6185,0,8,62.48863788,24895.07816,21.27011445,597272.0883
81_Servicios,220209.633,16,0.765684906,9195.255235,156179.4412,0,9,82.95837249,628.6958764,23.34710299,12816.15111
72_Restaurantes,782632.5629,8,0.739372472,40399.98468,514908.7296,1,1,95.10566543,2374.862601,20.90605915,54081.06718
72_Restaurantes,496016.6544,10,0.59154413,71427.24054,336125.1421,1,10,54.87012156,4840.118405,14.19361541,88883.08173
81_Servicios,204630.0878,2,0.577045975,96030.17035,127978.9072,0,1,67.96848052,8395.225087,17.30032853,126270.6291
81_Servicios,231199.2504,14,0.875341823,44265.94937,138958.3678,0,10,41.16722401,3594.582287,21.08177945,60645.73088
81_Servicios,217765.6286,25,0.43780077,31305.33662,127769.9162,0,8,50.7925467,1616.936043,8.539540051,35996.18096
81_Servicios,291982.2405,19,0.367973414,25747.28321,147024.859,0,4,86.58521858,1217.66739,8.224070636,29381.28852
81_Servicios,95356.79066,20,0.592488986,40467.71927,65715.03004,1,6,50.22498466,3175.438692,20.01963047,54567.33724
81_Servicios,213344.9455,14,0.613622391,26194.2259,165250.6644,0,10,65.18346969,1324.467603,21.16308818,34905.84913
72_Restaurantes,2254178.473,18,0.425435771,131014.9672,1229191.026,0,5,86.136684,10708.3887,8.161591193,154318.1744
81_Servicios,541458.1211,24,0.743417396,25027.51452,374195.1314,1,6,73.50575539,981.365486,8.419898759,28400.14332
46_Comercio,1709983.229,17,0.116409282,134073.3803,1044734.879,1,10,73.83435636,1714.087503,11.08953314,152723.8272
46_Comercio,744122.5742,14,0.178404332,155276.8539,495168.9298,0,9,83.77590749,12431.86183,17.93822824,204368.8701
46_Comercio,529083.3392,12,0.623652953,309282.6812,414199.8465,0,7,70.48484645,8698.870092,21.1514232,403281.2819
81_Servicios,171953.2503,25,0.212747951,19273.33547,135539.7889,0,5,76.21962911,1485.433776,17.48652561,25158.03558
72_Restaurantes,1445232.47,13,0.329349169,78094.42838,1075389.363,0,1,94.64802796,1316.67768,18.2053227,97085.90911
46_Comercio,621973.6466,19,0.133099506,124546.7605,335602.4644,0,4,52.33190632,5149.595422,10.69337857,145225.9125
46_Comercio,773530.431,10,0.316920289,453436.155,570481.9904,0,2,46.55081073,22440.6182,19.61578106,592002.7332
72_Restaurantes,1415710.791,11,0.318186814,112058.1128,1014163.214,0,7,49.28352141,7133.057199,15.80618396,141567.6063
46_Comercio,568774.332,4,0.372352864,173390.5268,385789.3022,0,3,54.18978877,15147.32089,22.20333234,242346.9454
46_Comercio,772823.7483,4,0.7404121,524051.2917,428898.5287,0,5,76.26343073,38622.84695,6.010583553,598656.9126
81_Servicios,303326.7773,13,0.262830987,71225.2207,236778.484,0,7,76.2937656,1203.905518,11.60608416,81939.04017
46_Comercio,482009.7605,9,0.891615968,140937.1771,381080.4032,0,1,93.58036383,9990.423993,13.2254396,173930.7009
46_Comercio,625655.1703,3,0.701698271,296215.1294,466913.1631,0,5,82.62065431,4131.869758,25.23382851,401715.0981
46_Comercio,403105.3099,12,0.1096998,133572.5989,276756.9363,0,1,55.98774591,12733.18527,19.16397817,180990.8267
46_Comercio,775081.2138,7,0.315487761,443106.5832,599760.7466,0,5,67.61110356,27664.6039,6.439631963,503173.723
46_Comercio,624737.7329,12,0.446836099,153948.1894,378711.1636,0,1,55.96016221,6251.823411,18.55407787,196694.9463
81_Servicios,129169.8487,22,0.494505543,27433.98212,68460.65723,0,3,69.35501651,1060.030335,18.23258925,34847.63941
46_Comercio,806967.412,8,0.326413573,287762.8063,572602.593,1,6,58.15015694,4115.833892,24.87452253,388521.511
72_Restaurantes,1681903.641,2,0.565178825,201725.8335,1333852.512,0,5,70.12516931,17215.37776,2.979027691,225663.7983
72_Restaurantes,879920.9501,17,0.802633773,257942.8768,533286.3944,1,8,61.80051825,8572.133438,23.12359463,346679.8545
46_Comercio,1183634.282,6,0.415830007,154662.1575,937641.1262,0,10,98.33066125,11486.40612,20.22615677,208274.4881
81_Servicios,111511.7077,19,0.658924547,22529.77581,83818.78353,1,7,84.64720811,988.4851233,22.3950198,30305.09236
46_Comercio,590915.2685,20,0.6106734,135801.7945,443484.1554,1,4,40.60380414,10936.20662,4.204516791,153178.4132
81_Servicios,237336.2281,23,0.765225231,54428.51013,150185.7052,0,1,56.1114536,5253.264115,11.38194593,67347.19563
72_Restaurantes,661372.6862,1,0.17951266,275773.9594,484278.2011,0,9,77.13173595,11805.29199,9.636952754,318248.7313
46_Comercio,904659.6932,1,0.820532867,178574.5433,696504.5416,0,1,66.1383033,6355.628929,12.18079392,210580.5557
72_Restaurantes,1127217.406,1,0.175963545,93461.07623,569076.5502,0,6,60.84830225,1600.805587,23.44155796,124169.0391
72_Restaurantes,778677.6165,25,0.412304242,141779.8722,556256.8887,0,9,55.72383366,10470.21454,5.785738352,161599.83
72_Restaurantes,873430.9511,9,0.498712568,214131.5402,506440.6634,1,9,88.13925291,17087.04679,12.88345371,265412.9403
72_Restaurantes,1368541.841,13,0.66101666,141940.9306,990597.6305,0,1,42.35082023,6072.607067,21.55585169,188686.5251
81_Servicios,180431.8736,9,0.214566605,18568.55001,128478.0319,0,7,65.56175259,605.3900168,8.824586963,21029.72653
72_Restaurantes,877653.0818,5,0.811623472,185648.464,598963.4404,0,9,99.97713371,4944.20978,11.906771,216353.3747
72_Restaurantes,1684408.76,6,0.192464755,83507.19406,1014290.424,0,4,97.21812959,1518.827716,15.05029115,100089.8331
46_Comercio,1798679.058,5,0.362455748,114602.2602,1228939.509,1,1,81.95211575,7672.798971,19.62192012,152124.882
